TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,
  0.4644000E+06,  0.1800000E+04,        25,       210,         1,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.3001822E+01,  0.2002332E+01,  0.2002332E+01,  0.2002332E+01,  0.2002332E+01,
  0.4662000E+06,  0.1800000E+04,        25,       211,         1,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.3001817E+01,  0.2002326E+01,  0.2002326E+01,  0.2002326E+01,  0.2002326E+01,
  0.4680000E+06,  0.1800000E+04,        25,       212,         1,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.3001812E+01,  0.2002320E+01,  0.2002320E+01,  0.2002320E+01,  0.2002320E+01,
  0.4698000E+06,  0.1800000E+04,        25,       213,         1,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.3001804E+01,  0.2002310E+01,  0.2002310E+01,  0.2002310E+01,  0.2002310E+01,
  0.4716000E+06,  0.1800000E+04,        25,       214,         1,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.3001799E+01,  0.2002303E+01,  0.2002303E+01,  0.2002303E+01,  0.2002303E+01,
  0.4734000E+06,  0.1800000E+04,        25,       215,         1,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.3001794E+01,  0.2002298E+01,  0.2002298E+01,  0.2002298E+01,  0.2002298E+01,
  0.4752000E+06,  0.1800000E+04,        25,       216,         1,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.3001790E+01,  0.2002292E+01,  0.2002292E+01,  0.2002292E+01,  0.2002292E+01,
  0.4770000E+06,  0.1800000E+04,        25,       217,         1,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.3001782E+01,  0.2002283E+01,  0.2002283E+01,  0.2002283E+01,  0.2002283E+01,
  0.4788000E+06,  0.1800000E+04,        25,       218,         1,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.3001778E+01,  0.2002277E+01,  0.2002277E+01,  0.2002277E+01,  0.2002277E+01,
  0.4806000E+06,  0.1800000E+04,        25,       219,         1,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.3001774E+01,  0.2002272E+01,  0.2002272E+01,  0.2002272E+01,  0.2002272E+01,
  0.4824000E+06,  0.1800000E+04,        25,       220,         1,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.3001770E+01,  0.2002267E+01,  0.2002267E+01,  0.2002267E+01,  0.2002267E+01,
  0.4842000E+06,  0.1800000E+04,        25,       221,         1,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.3001766E+01,  0.2002262E+01,  0.2002262E+01,  0.2002262E+01,  0.2002262E+01,
  0.4860000E+06,  0.1800000E+04,        25,       222,         1,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.3001762E+01,  0.2002257E+01,  0.2002257E+01,  0.2002257E+01,  0.2002257E+01,
  0.4878000E+06,  0.1800000E+04,        25,       223,         1,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.3001758E+01,  0.2002252E+01,  0.2002252E+01,  0.2002252E+01,  0.2002252E+01,
  0.4896000E+06,  0.1800000E+04,        25,       224,         1,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.3001754E+01,  0.2002248E+01,  0.2002248E+01,  0.2002248E+01,  0.2002248E+01,
  0.4914000E+06,  0.1800000E+04,        25,       225,         1,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.3001750E+01,  0.2002243E+01,  0.2002243E+01,  0.2002243E+01,  0.2002243E+01,
  0.4932000E+06,  0.1800000E+04,        25,       226,         1,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.3001746E+01,  0.2002238E+01,  0.2002238E+01,  0.2002238E+01,  0.2002238E+01,
  0.4950000E+06,  0.1800000E+04,        25,       227,         1,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.3001742E+01,  0.2002233E+01,  0.2002233E+01,  0.2002233E+01,  0.2002233E+01,
  0.4968000E+06,  0.1800000E+04,        25,       228,         1,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.3001738E+01,  0.2002228E+01,  0.2002228E+01,  0.2002228E+01,  0.2002228E+01,
  0.4986000E+06,  0.1800000E+04,        25,       229,         1,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.3001734E+01,  0.2002223E+01,  0.2002223E+01,  0.2002223E+01,  0.2002223E+01,
  0.5004000E+06,  0.1800000E+04,        25,       230,         1,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.3001731E+01,  0.2002219E+01,  0.2002219E+01,  0.2002219E+01,  0.2002219E+01,
  0.5022000E+06,  0.1800000E+04,        25,       231,         1,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.3001727E+01,  0.2002214E+01,  0.2002214E+01,  0.2002214E+01,  0.2002214E+01,
  0.5040000E+06,  0.1800000E+04,        25,       232,         1,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.3001724E+01,  0.2002210E+01,  0.2002210E+01,  0.2002210E+01,  0.2002210E+01,
  0.5058000E+06,  0.1800000E+04,        25,       233,         1,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.3001721E+01,  0.2002206E+01,  0.2002206E+01,  0.2002206E+01,  0.2002206E+01,
  0.5076000E+06,  0.1800000E+04,        25,       234,         1,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.3001717E+01,  0.2002202E+01,  0.2002202E+01,  0.2002202E+01,  0.2002202E+01,
  0.5094000E+06,  0.1800000E+04,        25,       235,         1,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.3001714E+01,  0.2002198E+01,  0.2002198E+01,  0.2002198E+01,  0.2002198E+01,
  0.5112000E+06,  0.1800000E+04,        25,       236,         1,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.3001711E+01,  0.2002194E+01,  0.2002194E+01,  0.2002194E+01,  0.2002194E+01,
  0.5130000E+06,  0.1800000E+04,        25,       237,         1,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.3001707E+01,  0.2002190E+01,  0.2002190E+01,  0.2002190E+01,  0.2002190E+01,
  0.5148000E+06,  0.1800000E+04,        25,       238,         1,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.3001704E+01,  0.2002186E+01,  0.2002186E+01,  0.2002186E+01,  0.2002186E+01,
  0.5166000E+06,  0.1800000E+04,        25,       239,         1,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.3001701E+01,  0.2002182E+01,  0.2002182E+01,  0.2002182E+01,  0.2002182E+01,
  0.5184000E+06,  0.1800000E+04,        25,       240,         1,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.3001698E+01,  0.2002178E+01,  0.2002178E+01,  0.2002178E+01,  0.2002178E+01,
  0.5202000E+06,  0.1800000E+04,        25,       241,         1,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.3001694E+01,  0.2002174E+01,  0.2002174E+01,  0.2002174E+01,  0.2002174E+01,
  0.5220000E+06,  0.1800000E+04,        25,       242,         1,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.3001691E+01,  0.2002170E+01,  0.2002170E+01,  0.2002170E+01,  0.2002170E+01,
  0.5238000E+06,  0.1800000E+04,        25,       243,         1,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.3001688E+01,  0.2002166E+01,  0.2002165E+01,  0.2002165E+01,  0.2002165E+01,
  0.5256000E+06,  0.1800000E+04,        25,       244,         1,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.3001685E+01,  0.2002161E+01,  0.2002161E+01,  0.2002161E+01,  0.2002161E+01,
  0.5274000E+06,  0.1800000E+04,        25,       245,         1,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.3001682E+01,  0.2002158E+01,  0.2002158E+01,  0.2002158E+01,  0.2002158E+01,
  0.5292000E+06,  0.1800000E+04,        25,       246,         1,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.3001679E+01,  0.2002155E+01,  0.2002155E+01,  0.2002155E+01,  0.2002155E+01,
  0.5310000E+06,  0.1800000E+04,        25,       247,         1,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.3001676E+01,  0.2002151E+01,  0.2002151E+01,  0.2002151E+01,  0.2002151E+01,
  0.5328000E+06,  0.1800000E+04,        25,       248,         1,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.3001674E+01,  0.2002148E+01,  0.2002148E+01,  0.2002148E+01,  0.2002148E+01,
  0.5346000E+06,  0.1800000E+04,        25,       249,         1,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.3001671E+01,  0.2002145E+01,  0.2002145E+01,  0.2002145E+01,  0.2002145E+01,
  0.5364000E+06,  0.1800000E+04,        25,       250,         1,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.3001668E+01,  0.2002141E+01,  0.2002141E+01,  0.2002141E+01,  0.2002141E+01,
  0.5382000E+06,  0.1800000E+04,        25,       251,         1,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.3001665E+01,  0.2002137E+01,  0.2002137E+01,  0.2002137E+01,  0.2002137E+01,
  0.5400000E+06,  0.1800000E+04,        25,       252,         1,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.3001662E+01,  0.2002133E+01,  0.2002133E+01,  0.2002133E+01,  0.2002133E+01,
  0.5418000E+06,  0.1800000E+04,        25,       253,         1,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.3001658E+01,  0.2002129E+01,  0.2002129E+01,  0.2002129E+01,  0.2002129E+01,
  0.5436000E+06,  0.1800000E+04,        25,       254,         1,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.3001655E+01,  0.2002125E+01,  0.2002125E+01,  0.2002125E+01,  0.2002125E+01,
  0.5454000E+06,  0.1800000E+04,        25,       255,         1,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.3001652E+01,  0.2002121E+01,  0.2002121E+01,  0.2002121E+01,  0.2002121E+01,
  0.5472000E+06,  0.1800000E+04,        25,       256,         1,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.3001649E+01,  0.2002117E+01,  0.2002117E+01,  0.2002117E+01,  0.2002117E+01,
  0.5490000E+06,  0.1800000E+04,        25,       257,         1,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.3001646E+01,  0.2002113E+01,  0.2002113E+01,  0.2002113E+01,  0.2002113E+01,
  0.5508000E+06,  0.1800000E+04,        25,       258,         1,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.3001643E+01,  0.2002110E+01,  0.2002110E+01,  0.2002110E+01,  0.2002110E+01,
  0.5526000E+06,  0.1800000E+04,        25,       259,         1,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.3001640E+01,  0.2002106E+01,  0.2002106E+01,  0.2002106E+01,  0.2002106E+01,
  0.5544000E+06,  0.1800000E+04,        25,       260,         1,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.3001638E+01,  0.2002103E+01,  0.2002103E+01,  0.2002103E+01,  0.2002103E+01,
  0.5562000E+06,  0.1800000E+04,        25,       261,         1,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.3001635E+01,  0.2002100E+01,  0.2002100E+01,  0.2002100E+01,  0.2002100E+01,
  0.5580000E+06,  0.1800000E+04,        25,       262,         1,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.3001633E+01,  0.2002098E+01,  0.2002098E+01,  0.2002098E+01,  0.2002098E+01,
  0.5598000E+06,  0.1800000E+04,        25,       263,         1,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.3001631E+01,  0.2002095E+01,  0.2002095E+01,  0.2002095E+01,  0.2002095E+01,
  0.5616000E+06,  0.1800000E+04,        25,       264,         1,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.3001629E+01,  0.2002092E+01,  0.2002092E+01,  0.2002092E+01,  0.2002092E+01,
  0.5634000E+06,  0.1800000E+04,        25,       265,         1,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.3001627E+01,  0.2002090E+01,  0.2002090E+01,  0.2002090E+01,  0.2002090E+01,
  0.5652000E+06,  0.1800000E+04,        25,       266,         1,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.3001625E+01,  0.2002087E+01,  0.2002087E+01,  0.2002087E+01,  0.2002087E+01,
  0.5670000E+06,  0.1800000E+04,        25,       267,         1,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.3001623E+01,  0.2002085E+01,  0.2002085E+01,  0.2002085E+01,  0.2002085E+01,
  0.5688000E+06,  0.1800000E+04,        25,       268,         1,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.3001621E+01,  0.2002082E+01,  0.2002082E+01,  0.2002082E+01,  0.2002082E+01,
  0.5706000E+06,  0.1800000E+04,        25,       269,         1,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.3001619E+01,  0.2002079E+01,  0.2002079E+01,  0.2002079E+01,  0.2002079E+01,
  0.5724000E+06,  0.1800000E+04,        25,       270,         1,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.3001616E+01,  0.2002077E+01,  0.2002077E+01,  0.2002077E+01,  0.2002077E+01,
  0.5742000E+06,  0.1800000E+04,        25,       271,         1,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.3001614E+01,  0.2002074E+01,  0.2002074E+01,  0.2002074E+01,  0.2002074E+01,
  0.5760000E+06,  0.1800000E+04,        25,       272,         1,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.3001612E+01,  0.2002072E+01,  0.2002072E+01,  0.2002072E+01,  0.2002072E+01,
  0.5778000E+06,  0.1800000E+04,        25,       273,         1,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.3001610E+01,  0.2002069E+01,  0.2002069E+01,  0.2002069E+01,  0.2002069E+01,
  0.5796000E+06,  0.1800000E+04,        25,       274,         1,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.3001608E+01,  0.2002066E+01,  0.2002066E+01,  0.2002066E+01,  0.2002066E+01,
