TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,STAGE0000000019,
  0.1840009E+03,  0.6958008E-02,       184,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1199413E+01,  0.1199413E+01,  0.1199413E+01,  0.1199413E+01,  0.1199413E+01,  0.1199413E+01,  0.1199413E+01,  0.1199413E+01,  0.1006970E+01,  0.1006970E+01,  0.5156655E+00,  0.5088854E+00,  0.7026808E+00,
  0.1850010E+03,  0.6958008E-02,       185,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1209382E+01,  0.1209382E+01,  0.1209382E+01,  0.1209382E+01,  0.1209382E+01,  0.1209382E+01,  0.1209382E+01,  0.1209382E+01,  0.9985753E+00,  0.9985753E+00,  0.5008154E+00,  0.5008141E+00,  0.7003842E+00,
  0.1860010E+03,  0.6958008E-02,       186,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1197301E+01,  0.1197301E+01,  0.1197301E+01,  0.1197301E+01,  0.1197301E+01,  0.1197301E+01,  0.1197301E+01,  0.1197301E+01,  0.1014723E+01,  0.1014723E+01,  0.5156204E+00,  0.5076968E+00,  0.7003487E+00,
  0.1870010E+03,  0.6958008E-02,       187,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1241814E+01,  0.1241814E+01,  0.1241814E+01,  0.1241814E+01,  0.1241814E+01,  0.1241814E+01,  0.1241814E+01,  0.1241814E+01,  0.1011261E+01,  0.1011261E+01,  0.5368154E+00,  0.5140101E+00,  0.7010155E+00,
  0.1880010E+03,  0.6958008E-02,       188,         6,        24,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1238648E+01,  0.1238648E+01,  0.1238648E+01,  0.1238648E+01,  0.1238648E+01,  0.1238648E+01,  0.1238648E+01,  0.1238648E+01,  0.1002961E+01,  0.1002961E+01,  0.5039905E+00,  0.5035281E+00,  0.7005767E+00,
  0.1890011E+03,  0.6958008E-02,       189,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1203939E+01,  0.1203939E+01,  0.1203939E+01,  0.1203939E+01,  0.1203939E+01,  0.1203939E+01,  0.1203939E+01,  0.1203939E+01,  0.1004197E+01,  0.1004197E+01,  0.5063511E+00,  0.5050141E+00,  0.7002013E+00,
  0.1900011E+03,  0.6958008E-02,       190,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1208793E+01,  0.1208793E+01,  0.1208793E+01,  0.1208793E+01,  0.1208793E+01,  0.1208793E+01,  0.1208793E+01,  0.1208793E+01,  0.9980624E+00,  0.9980624E+00,  0.5003165E+00,  0.5003161E+00,  0.7001823E+00,
  0.1910011E+03,  0.6958008E-02,       191,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1210189E+01,  0.1210189E+01,  0.1210189E+01,  0.1210189E+01,  0.1210189E+01,  0.1210189E+01,  0.1210189E+01,  0.1210189E+01,  0.9938972E+00,  0.9938972E+00,  0.5001444E+00,  0.5001443E+00,  0.7001377E+00,
  0.1920012E+03,  0.6958008E-02,       192,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1201721E+01,  0.1201721E+01,  0.1201721E+01,  0.1201721E+01,  0.1201721E+01,  0.1201721E+01,  0.1201721E+01,  0.1201721E+01,  0.9897257E+00,  0.9897257E+00,  0.5000810E+00,  0.5000810E+00,  0.7000810E+00,
  0.1930012E+03,  0.6958008E-02,       193,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1193506E+01,  0.1193506E+01,  0.1193506E+01,  0.1193506E+01,  0.1193506E+01,  0.1193506E+01,  0.1193506E+01,  0.1193506E+01,  0.9855490E+00,  0.9855490E+00,  0.4998630E+00,  0.4998630E+00,  0.6999986E+00,
  0.1940012E+03,  0.6958008E-02,       194,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1236106E+01,  0.1236106E+01,  0.1236106E+01,  0.1236106E+01,  0.1236106E+01,  0.1236106E+01,  0.1236106E+01,  0.1236106E+01,  0.9896328E+00,  0.9896328E+00,  0.5040061E+00,  0.5036056E+00,  0.7067905E+00,
  0.1950013E+03,  0.6958008E-02,       195,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1232560E+01,  0.1232560E+01,  0.1232560E+01,  0.1232560E+01,  0.1232560E+01,  0.1232560E+01,  0.1232560E+01,  0.1232560E+01,  0.9855080E+00,  0.9855080E+00,  0.5007931E+00,  0.5007925E+00,  0.7003702E+00,
  0.1960013E+03,  0.6958008E-02,       196,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1217289E+01,  0.1217289E+01,  0.1217289E+01,  0.1217289E+01,  0.1217289E+01,  0.1217289E+01,  0.1217289E+01,  0.1217289E+01,  0.1001032E+01,  0.1001032E+01,  0.5016335E+00,  0.5016015E+00,  0.7008838E+00,
  0.1970013E+03,  0.6958008E-02,       197,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1231513E+01,  0.1231513E+01,  0.1231513E+01,  0.1231513E+01,  0.1231513E+01,  0.1231513E+01,  0.1231513E+01,  0.1231513E+01,  0.9968529E+00,  0.9968529E+00,  0.5006134E+00,  0.5006128E+00,  0.7006212E+00,
  0.1980014E+03,  0.6958008E-02,       198,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1226814E+01,  0.1226814E+01,  0.1226814E+01,  0.1226814E+01,  0.1226814E+01,  0.1226814E+01,  0.1226814E+01,  0.1226814E+01,  0.9926760E+00,  0.9926760E+00,  0.5003826E+00,  0.5003824E+00,  0.7002605E+00,
  0.1990014E+03,  0.6958008E-02,       199,         6,        24,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1247527E+01,  0.1247527E+01,  0.1247527E+01,  0.1247527E+01,  0.1247527E+01,  0.1247527E+01,  0.1247527E+01,  0.1247527E+01,  0.1016193E+01,  0.1016193E+01,  0.5764247E+00,  0.5216555E+00,  0.7098425E+00,
  0.2000014E+03,  0.6958008E-02,       200,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1230538E+01,  0.1230538E+01,  0.1230538E+01,  0.1230538E+01,  0.1230538E+01,  0.1230538E+01,  0.1230538E+01,  0.1230538E+01,  0.1003757E+01,  0.1003757E+01,  0.5062751E+00,  0.5051094E+00,  0.7024353E+00,
  0.2010014E+03,  0.6958008E-02,       201,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1206640E+01,  0.1206640E+01,  0.1206640E+01,  0.1206640E+01,  0.1206640E+01,  0.1206640E+01,  0.1206640E+01,  0.1206640E+01,  0.1004601E+01,  0.1004601E+01,  0.5076162E+00,  0.5057506E+00,  0.7006682E+00,
  0.2020015E+03,  0.6958008E-02,       202,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1209646E+01,  0.1209646E+01,  0.1209646E+01,  0.1209646E+01,  0.1209646E+01,  0.1209646E+01,  0.1209646E+01,  0.1209646E+01,  0.1007751E+01,  0.1007751E+01,  0.5214526E+00,  0.5107897E+00,  0.7059157E+00,
  0.2030015E+03,  0.6958008E-02,       203,         6,        24,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1258013E+01,  0.1258013E+01,  0.1258013E+01,  0.1258013E+01,  0.1258013E+01,  0.1258013E+01,  0.1258013E+01,  0.1258013E+01,  0.1042553E+01,  0.1042553E+01,  0.7396785E+00,  0.5493803E+00,  0.7446533E+00,
  0.2040015E+03,  0.6958008E-02,       204,         6,        24,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1558000E+01,  0.1251111E+01,  0.1251111E+01,  0.1251111E+01,  0.1251111E+01,  0.1251111E+01,  0.1251111E+01,  0.1251111E+01,  0.1251111E+01,  0.1048497E+01,  0.1048497E+01,  0.7771729E+00,  0.5569732E+00,  0.7774473E+00,
  0.2050016E+03,  0.6958008E-02,       205,         6,        24,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1222489E+01,  0.1222489E+01,  0.1222489E+01,  0.1222489E+01,  0.1222489E+01,  0.1222489E+01,  0.1222489E+01,  0.1222489E+01,  0.1023232E+01,  0.1023232E+01,  0.5927217E+00,  0.5237311E+00,  0.7038625E+00,
  0.2060016E+03,  0.6958008E-02,       206,         6,        24,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1217631E+01,  0.1217631E+01,  0.1217631E+01,  0.1217631E+01,  0.1217631E+01,  0.1217631E+01,  0.1217631E+01,  0.1217631E+01,  0.1010105E+01,  0.1010105E+01,  0.5289951E+00,  0.5123999E+00,  0.7010854E+00,
  0.2070016E+03,  0.6958008E-02,       207,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1213423E+01,  0.1213423E+01,  0.1213423E+01,  0.1213423E+01,  0.1213423E+01,  0.1213423E+01,  0.1213423E+01,  0.1213423E+01,  0.1004176E+01,  0.1004176E+01,  0.5070571E+00,  0.5054628E+00,  0.7020350E+00,
  0.2080017E+03,  0.6958008E-02,       208,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1221081E+01,  0.1221081E+01,  0.1221081E+01,  0.1221081E+01,  0.1221081E+01,  0.1221081E+01,  0.1221081E+01,  0.1221081E+01,  0.9986480E+00,  0.9986480E+00,  0.5013475E+00,  0.5013334E+00,  0.7016855E+00,
  0.2090017E+03,  0.6958008E-02,       209,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1216315E+01,  0.1216315E+01,  0.1216315E+01,  0.1216315E+01,  0.1216315E+01,  0.1216315E+01,  0.1216315E+01,  0.1216315E+01,  0.9948508E+00,  0.9948508E+00,  0.5009445E+00,  0.5009412E+00,  0.7009038E+00,
  0.2100017E+03,  0.6958008E-02,       210,         6,        24,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1226650E+01,  0.1226650E+01,  0.1226650E+01,  0.1226650E+01,  0.1226650E+01,  0.1226650E+01,  0.1226650E+01,  0.1226650E+01,  0.1013971E+01,  0.1013971E+01,  0.5567302E+00,  0.5182068E+00,  0.7094341E+00,
  0.2110017E+03,  0.6958008E-02,       211,         6,        24,  0.1602000E+01,  0.1602000E+01,  0.1602000E+01,  0.1602000E+01,  0.1602000E+01,  0.1602000E+01,  0.1258583E+01,  0.1258583E+01,  0.1258583E+01,  0.1258583E+01,  0.1258583E+01,  0.1258583E+01,  0.1258583E+01,  0.1258583E+01,  0.1194896E+01,  0.1194896E+01,  0.1126425E+01,  0.6306961E+00,  0.1126440E+01,
  0.2120018E+03,  0.6958008E-02,       212,         6,        24,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1246750E+01,  0.1246750E+01,  0.1246750E+01,  0.1246750E+01,  0.1246750E+01,  0.1246750E+01,  0.1246750E+01,  0.1246750E+01,  0.1015475E+01,  0.1015475E+01,  0.5705271E+00,  0.5206970E+00,  0.7069762E+00,
  0.2130018E+03,  0.6958008E-02,       213,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1224740E+01,  0.1224740E+01,  0.1224740E+01,  0.1224740E+01,  0.1224740E+01,  0.1224740E+01,  0.1224740E+01,  0.1224740E+01,  0.1003231E+01,  0.1003231E+01,  0.5050097E+00,  0.5043086E+00,  0.7018693E+00,
  0.2140018E+03,  0.6958008E-02,       214,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1221089E+01,  0.1221089E+01,  0.1221089E+01,  0.1221089E+01,  0.1221089E+01,  0.1221089E+01,  0.1221089E+01,  0.1221089E+01,  0.1006889E+01,  0.1006889E+01,  0.5148783E+00,  0.5086374E+00,  0.7009621E+00,
  0.2150019E+03,  0.6958008E-02,       215,         6,        24,  0.1608000E+01,  0.1608000E+01,  0.1608000E+01,  0.1608000E+01,  0.1608000E+01,  0.1608000E+01,  0.1325481E+01,  0.1325481E+01,  0.1325481E+01,  0.1325481E+01,  0.1325481E+01,  0.1325481E+01,  0.1325481E+01,  0.1325481E+01,  0.1240870E+01,  0.1240870E+01,  0.1181723E+01,  0.6460608E+00,  0.1181771E+01,
  0.2160019E+03,  0.6958008E-02,       216,         6,        24,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1238112E+01,  0.1238112E+01,  0.1238112E+01,  0.1238112E+01,  0.1238112E+01,  0.1238112E+01,  0.1238112E+01,  0.1238112E+01,  0.1057994E+01,  0.1057994E+01,  0.8030445E+00,  0.5615599E+00,  0.8031906E+00,
  0.2170019E+03,  0.6958008E-02,       217,         6,        24,  0.1564000E+01,  0.1564000E+01,  0.1564000E+01,  0.1564000E+01,  0.1564000E+01,  0.1564000E+01,  0.1245093E+01,  0.1245093E+01,  0.1245093E+01,  0.1245093E+01,  0.1245093E+01,  0.1245093E+01,  0.1245093E+01,  0.1245093E+01,  0.1063841E+01,  0.1063841E+01,  0.8316634E+00,  0.5662818E+00,  0.8317601E+00,
  0.2180020E+03,  0.6958008E-02,       218,         6,        24,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1214678E+01,  0.1214678E+01,  0.1214678E+01,  0.1214678E+01,  0.1214678E+01,  0.1214678E+01,  0.1214678E+01,  0.1214678E+01,  0.1033526E+01,  0.1033526E+01,  0.6399878E+00,  0.5318925E+00,  0.7115683E+00,
  0.2190020E+03,  0.6958008E-02,       219,         6,        24,  0.1561000E+01,  0.1561000E+01,  0.1561000E+01,  0.1561000E+01,  0.1561000E+01,  0.1561000E+01,  0.1260630E+01,  0.1260630E+01,  0.1260630E+01,  0.1260630E+01,  0.1260630E+01,  0.1260630E+01,  0.1260630E+01,  0.1260630E+01,  0.1051265E+01,  0.1051265E+01,  0.7971614E+00,  0.5605755E+00,  0.7974420E+00,
  0.2200020E+03,  0.6958008E-02,       220,         6,        24,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1250161E+01,  0.1250161E+01,  0.1250161E+01,  0.1250161E+01,  0.1250161E+01,  0.1250161E+01,  0.1250161E+01,  0.1250161E+01,  0.1018654E+01,  0.1018654E+01,  0.5939796E+00,  0.5246340E+00,  0.7087354E+00,
  0.2210021E+03,  0.6958008E-02,       221,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1228058E+01,  0.1228058E+01,  0.1228058E+01,  0.1228058E+01,  0.1228058E+01,  0.1228058E+01,  0.1228058E+01,  0.1228058E+01,  0.1006625E+01,  0.1006625E+01,  0.5152297E+00,  0.5089123E+00,  0.7036143E+00,
  0.2220021E+03,  0.6958008E-02,       222,         6,        24,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1555000E+01,  0.1237204E+01,  0.1237204E+01,  0.1237204E+01,  0.1237204E+01,  0.1237204E+01,  0.1237204E+01,  0.1237204E+01,  0.1237204E+01,  0.1040324E+01,  0.1040324E+01,  0.6940781E+00,  0.5403258E+00,  0.7026339E+00,
  0.2230021E+03,  0.6958008E-02,       223,         6,        24,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1545000E+01,  0.1215738E+01,  0.1215738E+01,  0.1215738E+01,  0.1215738E+01,  0.1215738E+01,  0.1215738E+01,  0.1215738E+01,  0.1215738E+01,  0.1020969E+01,  0.1020969E+01,  0.5680200E+00,  0.5193903E+00,  0.7006397E+00,
  0.2240021E+03,  0.6958008E-02,       224,         6,        24,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1220391E+01,  0.1220391E+01,  0.1220391E+01,  0.1220391E+01,  0.1220391E+01,  0.1220391E+01,  0.1220391E+01,  0.1220391E+01,  0.1006682E+01,  0.1006682E+01,  0.5146545E+00,  0.5085538E+00,  0.7006657E+00,
  0.2250022E+03,  0.6958008E-02,       225,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1242618E+01,  0.1242618E+01,  0.1242618E+01,  0.1242618E+01,  0.1242618E+01,  0.1242618E+01,  0.1242618E+01,  0.1242618E+01,  0.9987623E+00,  0.9987623E+00,  0.5010098E+00,  0.5010045E+00,  0.7010827E+00,
  0.2260022E+03,  0.6958008E-02,       226,         6,        24,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1552000E+01,  0.1205942E+01,  0.1205942E+01,  0.1205942E+01,  0.1205942E+01,  0.1205942E+01,  0.1205942E+01,  0.1205942E+01,  0.1205942E+01,  0.1046060E+01,  0.1046060E+01,  0.6549685E+00,  0.5335049E+00,  0.7082926E+00,
  0.2270022E+03,  0.6958008E-02,       227,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1199888E+01,  0.1199888E+01,  0.1199888E+01,  0.1199888E+01,  0.1199888E+01,  0.1199888E+01,  0.1199888E+01,  0.1199888E+01,  0.1011155E+01,  0.1011155E+01,  0.5298880E+00,  0.5125355E+00,  0.7009157E+00,
  0.2280023E+03,  0.6958008E-02,       228,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1220216E+01,  0.1220216E+01,  0.1220216E+01,  0.1220216E+01,  0.1220216E+01,  0.1220216E+01,  0.1220216E+01,  0.1220216E+01,  0.9995410E+00,  0.9995410E+00,  0.5010900E+00,  0.5010855E+00,  0.7007120E+00,
  0.2290023E+03,  0.6958008E-02,       229,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1228982E+01,  0.1228982E+01,  0.1228982E+01,  0.1228982E+01,  0.1228982E+01,  0.1228982E+01,  0.1228982E+01,  0.1228982E+01,  0.9962077E+00,  0.9962077E+00,  0.5008809E+00,  0.5008781E+00,  0.7006599E+00,
  0.2300023E+03,  0.6958008E-02,       230,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1224035E+01,  0.1224035E+01,  0.1224035E+01,  0.1224035E+01,  0.1224035E+01,  0.1224035E+01,  0.1224035E+01,  0.1224035E+01,  0.9922886E+00,  0.9922886E+00,  0.5007263E+00,  0.5007253E+00,  0.7006117E+00,
  0.2310024E+03,  0.6958008E-02,       231,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1213515E+01,  0.1213515E+01,  0.1213515E+01,  0.1213515E+01,  0.1213515E+01,  0.1213515E+01,  0.1213515E+01,  0.1213515E+01,  0.1002676E+01,  0.1002676E+01,  0.5034768E+00,  0.5031450E+00,  0.7005530E+00,
  0.2320024E+03,  0.6958008E-02,       232,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1217561E+01,  0.1217561E+01,  0.1217561E+01,  0.1217561E+01,  0.1217561E+01,  0.1217561E+01,  0.1217561E+01,  0.1217561E+01,  0.9977725E+00,  0.9977725E+00,  0.5006102E+00,  0.5006085E+00,  0.7007875E+00,
  0.2330024E+03,  0.6958008E-02,       233,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1219563E+01,  0.1219563E+01,  0.1219563E+01,  0.1219563E+01,  0.1219563E+01,  0.1219563E+01,  0.1219563E+01,  0.1219563E+01,  0.9949300E+00,  0.9949300E+00,  0.5011055E+00,  0.5010919E+00,  0.7020175E+00,
  0.2340024E+03,  0.6958008E-02,       234,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1211044E+01,  0.1211044E+01,  0.1211044E+01,  0.1211044E+01,  0.1211044E+01,  0.1211044E+01,  0.1211044E+01,  0.1211044E+01,  0.9909413E+00,  0.9909413E+00,  0.5005183E+00,  0.5005173E+00,  0.7007408E+00,
  0.2350025E+03,  0.6958008E-02,       235,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1202661E+01,  0.1202661E+01,  0.1202661E+01,  0.1202661E+01,  0.1202661E+01,  0.1202661E+01,  0.1202661E+01,  0.1202661E+01,  0.9868199E+00,  0.9868199E+00,  0.5003614E+00,  0.5003611E+00,  0.7004353E+00,
  0.2360025E+03,  0.6958008E-02,       236,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1214278E+01,  0.1214278E+01,  0.1214278E+01,  0.1214278E+01,  0.1214278E+01,  0.1214278E+01,  0.1214278E+01,  0.1214278E+01,  0.1003262E+01,  0.1003262E+01,  0.5047228E+00,  0.5040102E+00,  0.7025377E+00,
  0.2370025E+03,  0.6958008E-02,       237,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1230479E+01,  0.1230479E+01,  0.1230479E+01,  0.1230479E+01,  0.1230479E+01,  0.1230479E+01,  0.1230479E+01,  0.1230479E+01,  0.9986431E+00,  0.9986431E+00,  0.5010865E+00,  0.5010755E+00,  0.7019901E+00,
  0.2380026E+03,  0.6958008E-02,       238,         6,        24,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1221107E+01,  0.1221107E+01,  0.1221107E+01,  0.1221107E+01,  0.1221107E+01,  0.1221107E+01,  0.1221107E+01,  0.1221107E+01,  0.1032636E+01,  0.1032636E+01,  0.6484251E+00,  0.5336817E+00,  0.7154038E+00,
  0.2390026E+03,  0.6958008E-02,       239,         6,        24,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1543000E+01,  0.1238984E+01,  0.1238984E+01,  0.1238984E+01,  0.1238984E+01,  0.1238984E+01,  0.1238984E+01,  0.1238984E+01,  0.1238984E+01,  0.1008427E+01,  0.1008427E+01,  0.5243529E+00,  0.5114473E+00,  0.7020741E+00,
  0.2400026E+03,  0.6958008E-02,       240,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1207475E+01,  0.1207475E+01,  0.1207475E+01,  0.1207475E+01,  0.1207475E+01,  0.1207475E+01,  0.1207475E+01,  0.1207475E+01,  0.1009310E+01,  0.1009310E+01,  0.5245124E+00,  0.5113456E+00,  0.7020649E+00,
  0.2410027E+03,  0.6958008E-02,       241,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1229114E+01,  0.1229114E+01,  0.1229114E+01,  0.1229114E+01,  0.1229114E+01,  0.1229114E+01,  0.1229114E+01,  0.1229114E+01,  0.9989482E+00,  0.9989482E+00,  0.5011692E+00,  0.5011633E+00,  0.7009535E+00,
  0.2420027E+03,  0.6958008E-02,       242,         6,        24,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1559000E+01,  0.1246265E+01,  0.1246265E+01,  0.1246265E+01,  0.1246265E+01,  0.1246265E+01,  0.1246265E+01,  0.1246265E+01,  0.1246265E+01,  0.1043131E+01,  0.1043131E+01,  0.7179220E+00,  0.5444342E+00,  0.7204332E+00,
  0.2430027E+03,  0.6958008E-02,       243,         6,        24,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1547000E+01,  0.1240967E+01,  0.1240967E+01,  0.1240967E+01,  0.1240967E+01,  0.1240967E+01,  0.1240967E+01,  0.1240967E+01,  0.1240967E+01,  0.1015548E+01,  0.1015548E+01,  0.5643187E+00,  0.5191468E+00,  0.7007571E+00,
  0.2440028E+03,  0.6958008E-02,       244,         6,        24,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1541000E+01,  0.1222103E+01,  0.1222103E+01,  0.1222103E+01,  0.1222103E+01,  0.1222103E+01,  0.1222103E+01,  0.1222103E+01,  0.1222103E+01,  0.1008714E+01,  0.1008714E+01,  0.5249158E+00,  0.5114864E+00,  0.7038777E+00,
  0.2450028E+03,  0.6958008E-02,       245,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1249604E+01,  0.1249604E+01,  0.1249604E+01,  0.1249604E+01,  0.1249604E+01,  0.1249604E+01,  0.1249604E+01,  0.1249604E+01,  0.1001914E+01,  0.1001914E+01,  0.5027841E+00,  0.5026220E+00,  0.7013496E+00,
